frame_idx,class_name,conf,x1,y1,x2,y2,cx,cy
167,fish,0.6978,975.7125,405.9000,1022.2875,442.3500,999.0000,424.1250
167,fish,0.6919,222.1734,984.0375,270.0141,1018.4625,246.0938,1001.2500
167,fish,0.6895,73.8932,1105.6500,113.6654,1142.1000,93.7793,1123.8750
167,fish,0.6748,748.9125,666.1125,803.5875,718.7625,776.2500,692.4375
167,fish,0.6670,496.3500,1219.3875,540.9000,1257.8625,518.6250,1238.6250
167,fish,0.6626,217.0406,696.4875,271.2094,739.0125,244.1250,717.7500
167,fish,0.6504,732.6562,1242.2250,788.3438,1286.7750,760.5000,1264.5000
167,fish,0.6470,680.2875,271.9969,734.9625,313.0031,707.6250,292.5000
167,fish,0.6450,438.8906,692.6063,492.0469,736.1437,465.4688,714.3750
167,fish,0.6343,480.9375,385.2281,531.5625,424.2094,506.2500,404.7188
167,fish,0.6299,482.7375,957.9937,535.3875,999.5063,509.0625,978.7500
167,fish,0.6216,884.9250,1228.7250,937.5750,1273.2750,911.2500,1251.0000
167,fish,0.6074,939.6000,989.5500,984.1500,1021.9500,961.8750,1005.7500
167,fish,0.6074,910.5750,697.2750,959.1750,733.7250,934.8750,715.5000
167,fish,0.4980,632.7000,998.5500,681.3000,1030.9500,657.0000,1014.7500
168,fish,0.6978,975.7125,405.5906,1022.2875,441.5344,999.0000,423.5625
168,fish,0.6909,71.1193,1085.2875,110.3221,1119.7125,90.7207,1102.5000
168,fish,0.6899,748.4062,648.8438,804.0938,704.5312,776.2500,676.6875
168,fish,0.6875,224.4938,987.4125,271.0688,1021.8375,247.7812,1004.6250
168,fish,0.6758,495.7875,1219.2750,540.3375,1255.7250,518.0625,1237.5000
168,fish,0.6714,235.7156,371.2219,281.7844,406.1531,258.7500,388.6875
168,fish,0.6714,486.0562,941.7375,537.6938,984.2625,511.8750,963.0000
168,fish,0.6514,681.4125,272.5312,736.0875,313.0312,708.7500,292.7812
168,fish,0.6504,732.6562,1242.2250,788.3438,1286.7750,760.5000,1264.5000
168,fish,0.6416,419.7937,696.3750,473.4563,736.8750,446.6250,716.6250
168,fish,0.6377,219.0656,694.1812,274.2469,735.6938,246.6562,714.9375
168,fish,0.6372,482.6531,379.9125,533.7844,419.4000,508.2188,399.6562
168,fish,0.6279,910.5750,697.2188,959.1750,732.6562,934.8750,714.9375
168,fish,0.6216,886.0500,1230.8625,938.7000,1273.3875,912.3750,1252.1250
168,fish,0.6040,939.5438,990.1125,983.0812,1022.5125,961.3125,1006.3125
168,fish,0.4932,631.5750,999.5625,680.1750,1029.9375,655.8750,1014.7500
169,fish,0.7534,490.4719,918.2250,540.5906,962.7750,515.5312,940.5000
169,fish,0.7217,746.6625,640.3500,801.3375,695.0250,774.0000,667.6875
169,fish,0.7168,485.5500,369.6187,538.2000,411.1313,511.8750,390.3750
169,fish,0.7041,974.7000,405.3094,1023.3000,441.2531,999.0000,423.2812
169,fish,0.6826,402.3000,701.2125,454.9500,737.6625,428.6250,719.4375
169,fish,0.6655,230.7937,985.0500,274.3313,1017.4500,252.5625,1001.2500
169,fish,0.6567,495.1969,1222.7625,539.2406,1261.2375,517.2188,1242.0000
169,fish,0.6533,732.0375,1242.1125,786.7125,1284.6375,759.3750,1263.3750
169,fish,0.6489,681.4125,271.6875,736.0875,312.1875,708.7500,291.9375
169,fish,0.6353,220.6969,694.1250,274.8656,734.6250,247.7812,714.3750
169,fish,0.6323,236.3344,378.1125,280.8844,410.5125,258.6094,394.3125
169,fish,0.6279,887.1750,1230.8625,939.8250,1273.3875,913.5000,1252.1250
169,fish,0.6270,910.5750,697.2188,959.1750,732.6562,934.8750,714.9375
169,fish,0.6187,938.4750,989.5500,983.0250,1021.9500,960.7500,1005.7500
169,fish,0.6069,69.3369,1070.0438,108.0967,1103.4562,88.7168,1086.7500
169,fish,0.4932,631.5750,998.5500,680.1750,1030.9500,655.8750,1014.7500
170,fish,0.7168,486.1687,358.9875,539.8312,401.5125,513.0000,380.2500
170,fish,0.7056,492.1313,890.6625,541.7437,935.2125,516.9375,912.9375
170,fish,0.7041,975.7125,405.0281,1022.2875,440.9719,999.0000,423.0000
170,fish,0.6738,386.6344,697.3312,440.8031,734.7938,413.7188,716.0625
170,fish,0.6699,233.0437,378.2812,281.6438,413.7188,257.3438,396.0000
170,fish,0.6626,232.2562,973.9125,276.8062,1008.3375,254.5312,991.1250
170,fish,0.6494,742.7812,635.1750,798.4688,687.8250,770.6250,661.5000
170,fish,0.6470,491.1187,1227.2625,537.6938,1265.7375,514.4062,1246.5000
170,fish,0.6440,681.4125,270.7523,736.0875,312.1383,708.7500,291.4453
170,fish,0.6426,732.0938,1239.9750,787.7812,1284.5250,759.9375,1262.2500
170,fish,0.6406,71.6818,1070.5500,113.4158,1102.9500,92.5488,1086.7500
170,fish,0.6343,888.8625,1231.9875,941.5125,1274.5125,915.1875,1253.2500
170,fish,0.6245,938.4188,990.6750,981.9562,1023.0750,960.1875,1006.8750
170,fish,0.6162,911.1375,697.2750,959.7375,733.7250,935.4375,715.5000
170,fish,0.6113,219.8953,690.8625,274.8234,733.3875,247.3594,712.1250
170,fish,0.4932,630.4500,998.5500,679.0500,1030.9500,654.7500,1014.7500
171,fish,0.7339,228.5719,382.8656,277.6781,419.8219,253.1250,401.3438
171,fish,0.7188,489.3469,870.8625,539.4656,913.3875,514.4062,892.1250
171,fish,0.7124,974.6437,404.2125,1022.2313,440.6625,998.4375,422.4375
171,fish,0.6851,484.0312,346.6969,539.7188,390.7406,511.8750,368.7188
171,fish,0.6724,680.7938,274.1344,734.4562,313.1156,707.6250,293.6250
171,fish,0.6646,489.7688,1232.8875,537.3563,1271.3625,513.5625,1252.1250
171,fish,0.6538,232.5938,958.1625,278.1562,992.5875,255.3750,975.3750
171,fish,0.6523,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
171,fish,0.6450,741.0375,631.8000,795.7125,684.4500,768.3750,658.1250
171,fish,0.6387,72.8648,1069.4250,116.2758,1101.8250,94.5703,1085.6250
171,fish,0.6372,889.4250,1233.0000,942.0750,1273.5000,915.7500,1253.2500
171,fish,0.6353,938.9813,990.1125,982.5187,1022.5125,960.7500,1006.3125
171,fish,0.6309,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
171,fish,0.6260,380.6438,696.2625,433.2937,734.7375,406.9688,715.5000
171,fish,0.5898,222.1312,692.3813,271.7437,731.8687,246.9375,712.1250
171,fish,0.5059,632.5875,999.5625,679.1625,1029.9375,655.8750,1014.7500
172,fish,0.7266,230.1469,948.1500,277.2281,984.6000,253.6875,966.3750
172,fish,0.7153,232.6078,392.9062,280.9547,428.3438,256.7812,410.6250
172,fish,0.7056,488.2781,858.6000,539.4094,903.1500,513.8438,880.8750
172,fish,0.7026,974.6437,404.7469,1022.2313,440.6906,998.4375,422.7188
172,fish,0.6978,742.1625,635.0063,796.8375,684.6187,769.5000,659.8125
172,fish,0.6816,680.2875,274.7250,734.9625,314.2125,707.6250,294.4688
172,fish,0.6768,483.9187,336.1219,537.5812,377.1281,510.7500,356.6250
172,fish,0.6626,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
172,fish,0.6426,490.8375,1237.2750,537.4125,1273.7250,514.1250,1255.5000
172,fish,0.6372,889.4250,1233.0000,942.0750,1273.5000,915.7500,1253.2500
172,fish,0.6299,375.3000,696.8813,427.9500,736.3687,401.6250,716.6250
172,fish,0.6299,938.9813,990.1125,982.5187,1022.5125,960.7500,1006.3125
172,fish,0.6270,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
172,fish,0.5938,214.4250,690.2437,267.0750,731.7563,240.7500,711.0000
172,fish,0.5879,73.1725,1069.4250,116.4252,1101.8250,94.7988,1085.6250
172,fish,0.5225,631.4625,999.0562,678.0375,1030.4437,654.7500,1014.7500
173,fish,0.7217,230.3438,942.5250,275.9062,978.9750,253.1250,960.7500
173,fish,0.7104,975.7125,404.1844,1022.2875,440.1281,999.0000,422.1562
173,fish,0.6704,680.2875,275.2875,734.9625,314.7750,707.6250,295.0312
173,fish,0.6680,484.9875,327.8813,537.6375,367.3687,511.3125,347.6250
173,fish,0.6582,72.2672,1069.6500,117.5766,1106.1000,94.9219,1087.8750
173,fish,0.6558,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
173,fish,0.6538,207.7031,693.4500,255.7969,731.9250,231.7500,712.6875
173,fish,0.6470,230.5969,402.5813,280.7156,440.0437,255.6562,421.3125
173,fish,0.6436,889.4250,1233.1125,942.0750,1275.6375,915.7500,1254.3750
173,fish,0.6387,744.3563,645.1875,798.0187,695.8125,771.1875,670.5000
173,fish,0.6333,938.9813,989.5500,982.5187,1021.9500,960.7500,1005.7500
173,fish,0.6318,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
173,fish,0.6289,489.9937,1240.5375,536.5688,1274.9625,513.2812,1257.7500
173,fish,0.6270,484.9312,851.8500,536.5688,896.4000,510.7500,874.1250
173,fish,0.6235,379.6875,695.2500,430.3125,735.7500,405.0000,715.5000
173,fish,0.5449,631.4625,999.5625,678.0375,1029.9375,654.7500,1014.7500
174,fish,0.7188,486.5625,326.1375,537.1875,364.6125,511.8750,345.3750
174,fish,0.7153,226.8000,938.5875,274.3875,975.0375,250.5938,956.8125
174,fish,0.6885,69.0258,1072.1250,114.2086,1112.6250,91.6172,1092.3750
174,fish,0.6836,975.2062,403.8750,1022.7938,439.3125,999.0000,421.5938
174,fish,0.6816,681.9750,275.8500,736.6500,315.3375,709.3125,295.5938
174,fish,0.6558,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
174,fish,0.6538,489.7125,1235.0250,536.2875,1271.4750,513.0000,1253.2500
174,fish,0.6533,747.2250,658.2375,801.9000,710.8875,774.5625,684.5625
174,fish,0.6504,486.5344,849.5438,536.6531,893.0812,511.5938,871.3125
174,fish,0.6504,938.4750,989.5500,983.0250,1021.9500,960.7500,1005.7500
174,fish,0.6436,889.9312,1235.2500,941.5688,1275.7500,915.7500,1255.5000
174,fish,0.6226,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
174,fish,0.6133,201.7266,696.2625,251.0859,734.7375,226.4062,715.5000
174,fish,0.6030,384.2156,692.1000,435.3469,736.6500,409.7812,714.3750
174,fish,0.6021,227.5031,412.7344,277.6219,450.7031,252.5625,431.7188
174,fish,0.5601,632.5875,999.6187,679.1625,1031.0062,655.8750,1015.3125
175,fish,0.7402,485.4375,331.2000,536.0625,369.6750,510.7500,350.4375
175,fish,0.7266,484.3687,863.2125,536.0063,909.7875,510.1875,886.5000
175,fish,0.6816,68.1943,1075.6688,112.9658,1119.2062,90.5801,1097.4375
175,fish,0.6772,681.9750,275.7023,736.6500,315.0633,709.3125,295.3828
175,fish,0.6748,187.7625,702.7875,236.3625,737.2125,212.0625,720.0000
175,fish,0.6714,222.8344,417.7688,274.9781,455.2312,248.9062,436.5000
175,fish,0.6699,976.2750,403.0312,1022.8500,438.4688,999.5625,420.7500
175,fish,0.6538,490.8375,1235.0250,537.4125,1271.4750,514.1250,1253.2500
175,fish,0.6494,732.0938,1242.1125,787.7812,1284.6375,759.9375,1263.3750
175,fish,0.6450,227.3203,934.5375,274.1484,968.9625,250.7344,951.7500
175,fish,0.6426,888.3563,1233.1125,942.0187,1275.6375,915.1875,1254.3750
175,fish,0.6406,397.8000,694.9688,450.4500,740.5312,424.1250,717.7500
175,fish,0.6318,743.3438,672.3000,799.0312,724.9500,771.1875,698.6250
175,fish,0.6318,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
175,fish,0.6226,939.0375,989.0438,983.5875,1022.4562,961.3125,1005.7500
175,fish,0.5420,632.5875,1000.1250,679.1625,1030.5000,655.8750,1015.3125
176,fish,0.7168,482.7375,881.1000,535.3875,925.6500,509.0625,903.3750
176,fish,0.6943,486.1125,343.1250,538.7625,383.6250,512.4375,363.3750
176,fish,0.6934,67.3805,1079.1000,112.0570,1123.6500,89.7188,1101.3750
176,fish,0.6851,682.4813,276.3562,736.1437,314.8313,709.3125,295.5938
176,fish,0.6714,223.2141,416.1094,274.5984,454.0781,248.9062,435.0938
176,fish,0.6665,493.5656,1233.9000,538.6219,1270.3500,516.0938,1252.1250
176,fish,0.6602,172.3078,700.6500,226.2234,737.1000,199.2656,718.8750
176,fish,0.6592,975.7125,403.0312,1022.2875,438.4688,999.0000,420.7500
176,fish,0.6538,731.0250,1239.9750,787.7250,1284.5250,759.3750,1262.2500
176,fish,0.6494,231.2156,934.7062,277.2844,972.1688,254.2500,953.4375
176,fish,0.6362,888.3563,1233.1125,942.0187,1275.6375,915.1875,1254.3750
176,fish,0.6270,939.6000,989.5500,984.1500,1021.9500,961.8750,1005.7500
176,fish,0.6206,741.1500,674.6625,797.8500,729.3375,769.5000,702.0000
176,fish,0.6133,408.4312,697.1063,460.0688,740.6437,434.2500,718.8750
176,fish,0.6104,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
176,fish,0.5303,631.5187,1000.1250,679.1063,1030.5000,655.3125,1015.3125
177,fish,0.7944,484.9031,360.2250,536.0344,399.7125,510.4688,379.9688
177,fish,0.7251,479.9812,895.7250,533.6437,940.2750,506.8125,918.0000
177,fish,0.7026,495.7312,1223.7750,539.2687,1260.2250,517.5000,1242.0000
177,fish,0.6733,680.8500,275.5969,735.5250,315.5906,708.1875,295.5938
177,fish,0.6611,975.7125,403.0312,1022.2875,438.4688,999.0000,420.7500
177,fish,0.6558,232.0875,936.3375,278.6625,972.7875,255.3750,954.5625
177,fish,0.6538,223.8891,414.9844,274.7672,452.9531,249.3281,433.9688
177,fish,0.6538,731.0250,1239.9750,787.7250,1284.5250,759.3750,1262.2500
177,fish,0.6333,888.4125,1233.1125,943.0875,1275.6375,915.7500,1254.3750
177,fish,0.6226,160.5375,699.5250,215.2125,735.9750,187.8750,717.7500
177,fish,0.6143,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
177,fish,0.6123,938.9813,990.1125,982.5187,1022.5125,960.7500,1006.3125
177,fish,0.5991,740.1375,676.8000,798.8625,729.4500,769.5000,703.1250
177,fish,0.5972,418.4438,695.8687,468.0562,737.3813,443.2500,716.6250
177,fish,0.5312,631.5187,1000.1250,679.1063,1030.5000,655.3125,1015.3125
177,fish,0.5088,70.2844,1091.0250,110.2781,1127.4750,90.2812,1109.2500
178,fish,0.7593,481.0500,375.3000,533.7000,417.8250,507.3750,396.5625
178,fish,0.6792,484.3687,904.6125,536.0063,947.1375,510.1875,925.8750
178,fish,0.6782,231.8625,934.7062,279.4500,972.1688,255.6562,953.4375
178,fish,0.6768,680.2875,275.8500,734.9625,315.3375,707.6250,295.5938
178,fish,0.6655,223.1859,415.5469,274.0641,453.5156,248.6250,434.5312
178,fish,0.6602,975.7687,402.4688,1023.3563,437.9062,999.5625,420.1875
178,fish,0.6567,495.2250,1218.2625,539.7750,1256.7375,517.5000,1237.5000
178,fish,0.6489,732.0938,1242.1125,787.7812,1284.6375,759.9375,1263.3750
178,fish,0.6387,432.6750,691.5375,485.3250,736.0875,459.0000,713.8125
178,fish,0.6343,887.2875,1231.9875,941.9625,1274.5125,914.6250,1253.2500
178,fish,0.6216,938.9813,990.6750,982.5187,1023.0750,960.7500,1006.8750
178,fish,0.6167,742.2750,670.1625,798.9750,724.8375,770.6250,697.5000
178,fish,0.6113,145.7156,698.4562,201.9094,735.9188,173.8125,717.1875
178,fish,0.5981,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
178,fish,0.5679,71.8945,1110.4313,107.9648,1141.8187,89.9297,1126.1250
178,fish,0.5244,630.4500,999.5625,679.0500,1029.9375,654.7500,1014.7500
179,fish,0.7744,493.7625,875.4750,542.3625,920.0250,518.0625,897.7500
179,fish,0.7310,477.4500,393.5250,531.1125,435.0375,504.2812,414.2812
179,fish,0.7124,71.7469,1123.7625,112.7531,1162.2375,92.2500,1143.0000
179,fish,0.6816,974.7000,401.3438,1023.3000,436.7812,999.0000,419.0625
179,fish,0.6738,680.8500,275.2875,735.5250,314.7750,708.1875,295.0312
179,fish,0.6680,222.9750,417.7406,272.5875,454.6969,247.7812,436.2188
179,fish,0.6670,232.4250,923.5125,280.0125,961.9875,256.2188,942.7500
179,fish,0.6636,748.9125,661.0500,803.5875,713.7000,776.2500,687.3750
179,fish,0.6558,731.0250,1239.9750,787.7250,1284.5250,759.3750,1262.2500
179,fish,0.6558,130.9641,697.8375,184.8797,734.2875,157.9219,716.0625
179,fish,0.6440,493.8188,1219.2750,538.3687,1255.7250,516.0938,1237.5000
179,fish,0.6396,450.1687,688.7250,503.8313,733.2750,477.0000,711.0000
179,fish,0.6353,887.2875,1233.1125,941.9625,1275.6375,914.6250,1254.3750
179,fish,0.6162,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
179,fish,0.6050,939.4875,990.1125,982.0125,1022.5125,960.7500,1006.3125
179,fish,0.5303,631.4625,999.5625,678.0375,1029.9375,654.7500,1014.7500
180,fish,0.7168,74.1322,1143.0000,115.6764,1183.5000,94.9043,1163.2500
180,fish,0.6992,748.2938,648.2250,801.9562,702.9000,775.1250,675.5625
180,fish,0.6919,493.7063,837.3937,541.2938,884.9813,517.5000,861.1875
180,fish,0.6738,680.8500,274.7531,735.5250,314.7469,708.1875,294.7500
180,fish,0.6655,474.7219,407.1375,529.9031,450.6750,502.3125,428.9062
180,fish,0.6646,974.6437,400.5281,1022.2313,436.4719,998.4375,418.5000
180,fish,0.6626,486.3938,1214.7750,533.9813,1251.2250,510.1875,1233.0000
180,fish,0.6611,230.7375,920.0250,278.3250,956.4750,254.5312,938.2500
180,fish,0.6523,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
180,fish,0.6479,465.6094,687.6000,518.7656,732.1500,492.1875,709.8750
180,fish,0.6440,221.9203,417.8250,272.7984,456.3000,247.3594,437.0625
180,fish,0.6436,114.8625,701.2687,167.5125,738.7313,141.1875,720.0000
180,fish,0.6343,886.1625,1230.9750,940.8375,1275.5250,913.5000,1253.2500
180,fish,0.6123,939.5438,990.6750,983.0812,1023.0750,961.3125,1006.8750
180,fish,0.6123,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
180,fish,0.5469,632.5875,999.5625,679.1625,1029.9375,655.8750,1014.7500
181,fish,0.7251,748.3500,637.9875,803.0250,690.6375,775.6875,664.3125
181,fish,0.7041,102.3539,702.9000,155.1305,739.3500,128.7422,721.1250
181,fish,0.6807,220.2609,418.1062,271.6453,456.5813,245.9531,437.3438
181,fish,0.6748,229.0781,919.0125,277.1719,957.4875,253.1250,938.2500
181,fish,0.6724,490.3313,1230.5250,537.9188,1266.9750,514.1250,1248.7500
181,fish,0.6704,480.1500,690.4125,531.7875,734.9625,505.9688,712.6875
181,fish,0.6699,77.0695,1160.7750,117.6961,1197.2250,97.3828,1179.0000
181,fish,0.6621,680.2875,273.8039,734.9625,314.4305,707.6250,294.1172
181,fish,0.6621,974.0812,400.2750,1021.6688,436.7250,997.8750,418.5000
181,fish,0.6602,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
181,fish,0.6523,474.9750,407.9812,529.6500,451.5188,502.3125,429.7500
181,fish,0.6489,491.2875,824.7375,535.8375,867.2625,513.5625,846.0000
181,fish,0.6318,886.1625,1233.1125,940.8375,1275.6375,913.5000,1254.3750
181,fish,0.6177,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
181,fish,0.5991,938.9813,990.6750,982.5187,1023.0750,960.7500,1006.8750
181,fish,0.5195,632.5875,999.0562,679.1625,1030.4437,655.8750,1014.7500
182,fish,0.7026,79.5586,1169.7750,123.2227,1206.2250,101.3906,1188.0000
182,fish,0.7007,93.7617,700.7625,146.2852,739.2375,120.0234,720.0000
182,fish,0.6909,220.5000,419.4563,271.1250,456.9187,245.8125,438.1875
182,fish,0.6826,747.6750,631.2375,800.3250,683.8875,774.0000,657.5625
182,fish,0.6738,679.6688,273.8813,733.3312,313.3687,706.5000,293.6250
182,fish,0.6670,974.7000,399.7125,1023.3000,436.1625,999.0000,417.9375
182,fish,0.6621,487.1250,689.9625,537.7500,736.5375,512.4375,713.2500
182,fish,0.6514,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
182,fish,0.6494,939.4875,991.6875,982.0125,1022.0625,960.7500,1006.8750
182,fish,0.6362,488.1375,1247.4000,536.7375,1283.8500,512.4375,1265.6250
182,fish,0.6362,488.0813,824.8500,535.6688,869.4000,511.8750,847.1250
182,fish,0.6343,478.8000,403.4250,531.4500,445.9500,505.1250,424.6875
182,fish,0.6279,226.8844,920.1375,275.9906,958.6125,251.4375,939.3750
182,fish,0.6279,885.0375,1234.2375,939.7125,1276.7625,912.3750,1255.5000
182,fish,0.6011,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
182,fish,0.5430,631.4625,999.0562,678.0375,1030.4437,654.7500,1014.7500
183,fish,0.6895,219.4313,418.3875,271.0688,456.8625,245.2500,437.6250
183,fish,0.6802,744.4125,625.6125,799.0875,678.2625,771.7500,651.9375
183,fish,0.6758,486.2250,828.2250,535.8375,872.7750,511.0312,850.5000
183,fish,0.6646,679.1063,273.0656,732.7687,313.0594,705.9375,293.0625
183,fish,0.6626,974.5875,400.2750,1021.1625,436.7250,997.8750,418.5000
183,fish,0.6548,487.8844,1253.0250,536.9906,1289.4750,512.4375,1271.2500
183,fish,0.6514,226.5188,922.3312,274.1062,959.7938,250.3125,941.0625
183,fish,0.6504,480.1781,397.6875,532.3219,438.1875,506.2500,417.9375
183,fish,0.6460,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
183,fish,0.6450,489.8250,691.0875,538.4250,737.6625,514.1250,714.3750
183,fish,0.6406,938.9250,991.6875,981.4500,1022.0625,960.1875,1006.8750
183,fish,0.6372,80.8875,1176.5250,124.4250,1212.9750,102.6562,1194.7500
183,fish,0.6289,886.6125,1235.2500,939.2625,1275.7500,912.9375,1255.5000
183,fish,0.6260,86.9906,699.6375,139.1344,738.1125,113.0625,718.8750
183,fish,0.6113,911.1938,697.2750,960.8062,733.7250,936.0000,715.5000
183,fish,0.5410,631.4625,999.0562,678.0375,1030.4437,654.7500,1014.7500
184,fish,0.7402,80.6414,1179.0000,124.8117,1219.5000,102.7266,1199.2500
184,fish,0.7280,223.2281,928.4625,272.3344,964.9125,247.7812,946.6875
184,fish,0.6689,81.0281,698.5688,132.1594,738.0562,106.5938,718.3125
184,fish,0.6602,975.2062,399.7406,1022.7938,436.6969,999.0000,418.2188
184,fish,0.6558,479.9250,393.7500,532.5750,434.2500,506.2500,414.0000
184,fish,0.6533,678.5438,272.4750,732.2062,311.9625,705.3750,292.2188
184,fish,0.6523,732.0938,1242.2250,787.7812,1286.7750,759.9375,1264.5000
184,fish,0.6514,482.1187,833.8500,533.7563,878.4000,507.9375,856.1250
184,fish,0.6479,939.5438,990.6187,983.0812,1022.0063,961.3125,1006.3125
184,fish,0.6426,489.2906,1251.9000,538.3969,1288.3500,513.8438,1270.1250
184,fish,0.6396,227.7281,416.1375,276.8344,454.6125,252.2812,435.3750
184,fish,0.6299,483.4125,694.5187,538.0875,742.1063,510.7500,718.3125
184,fish,0.6260,886.6125,1235.2500,939.2625,1275.7500,912.9375,1255.5000
184,fish,0.6196,744.3000,622.6875,796.9500,673.3125,770.6250,648.0000
184,fish,0.6167,911.1938,697.2750,960.8062,733.7250,936.0000,715.5000
184,fish,0.5410,631.4625,999.5625,678.0375,1029.9375,654.7500,1014.7500
185,fish,0.7705,224.0437,939.1500,272.6438,975.6000,248.3438,957.3750
185,fish,0.7578,81.1828,1181.2500,124.9734,1221.7500,103.0781,1201.5000
185,fish,0.6943,749.9250,622.4625,802.5750,669.0375,776.2500,645.7500
185,fish,0.6626,975.7125,400.5562,1022.2875,437.0063,999.0000,418.7812
185,fish,0.6592,78.2508,693.5625,130.0148,734.0625,104.1328,713.8125
185,fish,0.6533,731.0250,1242.2250,787.7250,1286.7750,759.3750,1264.5000
185,fish,0.6494,938.9813,989.5500,982.5187,1021.9500,960.7500,1005.7500
185,fish,0.6460,479.4187,383.7375,533.0812,426.2625,506.2500,405.0000
185,fish,0.6396,483.5813,846.3375,536.2313,892.9125,509.9062,869.6250
185,fish,0.6387,228.8109,405.7031,279.6891,443.6719,254.2500,424.6875
185,fish,0.6362,678.0375,271.9125,732.7125,311.4000,705.3750,291.6562
185,fish,0.6318,489.5719,1251.9000,538.6781,1288.3500,514.1250,1270.1250
185,fish,0.6260,887.1750,1235.2500,939.8250,1275.7500,913.5000,1255.5000
185,fish,0.6123,911.1938,697.2750,960.8062,733.7250,936.0000,715.5000
185,fish,0.5908,485.3813,698.2875,534.9937,742.8375,510.1875,720.5625
185,fish,0.5352,632.5875,999.5625,679.1625,1029.9375,655.8750,1014.7500
186,fish,0.7827,81.8367,1183.2750,127.2727,1219.7250,104.5547,1201.5000
186,fish,0.7153,224.7750,952.5375,271.3500,986.9625,248.0625,969.7500
186,fish,0.6978,482.7375,868.8375,535.3875,915.4125,509.0625,892.1250
186,fish,0.6836,228.0375,399.2625,280.1812,437.7375,254.1094,418.5000
186,fish,0.6792,483.6375,367.7344,537.3000,410.7656,510.4688,389.2500
186,fish,0.6626,974.6437,399.9937,1022.2313,436.4438,998.4375,418.2188
186,fish,0.6489,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
186,fish,0.6460,678.0375,271.6031,732.7125,310.5844,705.3750,291.0938
186,fish,0.6440,72.7313,687.9937,126.3937,729.5063,99.5625,708.7500
186,fish,0.6426,939.4875,990.6187,982.0125,1022.0063,960.7500,1006.3125
186,fish,0.6416,884.9250,1234.3500,937.5750,1278.9000,911.2500,1256.6250
186,fish,0.6250,911.1938,697.2750,960.8062,733.7250,936.0000,715.5000
186,fish,0.6177,481.8094,691.2563,532.9406,740.8687,507.3750,716.0625
186,fish,0.6113,752.0625,633.1500,802.6875,679.7250,777.3750,656.4375
186,fish,0.6050,493.5938,1251.9000,539.1562,1288.3500,516.3750,1270.1250
186,fish,0.5156,632.5875,999.5625,679.1625,1029.9375,655.8750,1014.7500
187,fish,0.7842,82.3008,1185.5250,125.9648,1221.9750,104.1328,1203.7500
187,fish,0.7661,224.8875,962.7750,273.4875,999.2250,249.1875,981.0000
187,fish,0.7593,486.2250,348.3562,540.9000,391.8938,513.5625,370.1250
187,fish,0.7104,752.1187,642.8250,803.7563,691.4250,777.9375,667.1250
187,fish,0.7056,482.1187,898.9875,533.7563,941.5125,507.9375,920.2500
187,fish,0.6802,229.0078,392.5688,280.8984,432.0562,254.9531,412.3125
187,fish,0.6646,974.0812,400.2750,1021.6688,436.7250,997.8750,418.5000
187,fish,0.6577,462.9375,698.7375,518.6250,741.2625,490.7812,720.0000
187,fish,0.6567,66.7828,682.9875,122.2172,725.5125,94.5000,704.2500
187,fish,0.6436,731.0250,1241.1000,787.7250,1285.6500,759.3750,1263.3750
187,fish,0.6416,679.1625,271.6875,733.8375,312.1875,706.5000,291.9375
187,fish,0.6279,939.4875,990.6187,982.0125,1022.0063,960.7500,1006.3125
187,fish,0.6270,884.9250,1233.2250,937.5750,1277.7750,911.2500,1255.5000
187,fish,0.6226,911.7000,697.2750,960.3000,733.7250,936.0000,715.5000
187,fish,0.6040,496.1250,1250.7750,541.6875,1287.2250,518.9062,1269.0000
187,fish,0.5312,632.5875,999.5625,679.1625,1029.9375,655.8750,1014.7500
188,fish,0.7920,83.1797,1184.5125,127.4766,1222.9875,105.3281,1203.7500
188,fish,0.7720,224.1281,969.4688,271.7156,1004.9062,247.9219,987.1875
188,fish,0.7075,230.1188,386.8875,281.7563,425.3625,255.9375,406.1250
188,fish,0.6978,482.1187,932.0063,533.7563,971.4937,507.9375,951.7500
